Problem_CUI,Rx_CUI,co_occurrance_probability
C0018801,C0774583,0.0016277288395250861
C0398738,C0774583,0.0016277288395250861
C0162429,C0774583,0.0016275730014360939
C0018790,C4082638,0.0016274411617426137
C0008679,C0774583,0.0016272614147602182
C0265493,C0774583,0.0016272614147602182
C1321898,C0774583,0.001626949947363384
C0154286,C0774583,0.0016266385991771124
C0948268,C0774583,0.00162617180026784
C0085682,C0774583,0.0016253943971699016
C0154298,C0774583,0.001623996943064578
C0038220,C4282056,0.0016239850093691444
C0239981,C4282056,0.0016237821633774672
C0020255,C4282056,0.0016236807593830015
C0019151,C4282056,0.0016235793680529538
C0085628,C4282056,0.0016235793680529538
C0019123,C4282056,0.0016235793680529538
C0016382,C4282056,0.001623275270025598
C0162429,C4282056,0.0016231739293295047
C0008679,C4282056,0.0016229712858926344
C0019348,C4282056,0.0016226674155900894
C1704493,C4282056,0.0016225661507738394
C0554309,C4282056,0.0016222624321457543
C0040822,C4282056,0.0016222624321457543
C0948089,C4282056,0.0016217564870259485
C0014118,C1814189,0.0016207455429497568
C0027947,C4048223,0.0016207455429497568
C0026946,C0938971,0.0016206404771165563
C0684336,C0938971,0.0016206404771165563
C0021843,C1814189,0.00162046908315565
C0041755,C1814189,0.0016203308886235713
C0019163,C0938971,0.0016203253613325554
C0274281,C0938971,0.0016202203499675956
C0020255,C4282061,0.0016201117318435756
C0007097,C4282061,0.0016197497765862378
C0917801,C4282061,0.0016197497765862378
C0432255,C4282061,0.00161965931304105
C0151517,C1814189,0.0016196402693717498
C0439857,C1814189,0.0016196402693717498
C1135194,C1814189,0.0016196402693717498
C0267963,C4048223,0.0016195524146054182
C0011854,C1814189,0.0016195022161609271
C0036980,C0938971,0.0016194856513571288
C1321898,C4282061,0.0016192975598860908
C0154088,C4282061,0.0016192975598860908
C0016385,C1814189,0.001619226180330663
C0151799,C1814189,0.0016190881976991902
C0022660,C0938971,0.0016190661226604495
C0031039,C0938971,0.001618961274446315
C0029443,C4048223,0.0016187182694430138
C0152020,C4048223,0.0016185991759858742
C0007789,C1814189,0.001618536502257432
C0151699,C1814189,0.0016181229773462782
C0333288,C4048223,0.0016176470588235294
C3203359,C1814189,0.0016175719393836197
C0278134,C1814189,0.0016175719393836197
C0085682,C1814189,0.0016172965611167857
C1321878,C1814189,0.001617158907141033
C0031039,C1814189,0.0016164709885996252
C1140999,C4048223,0.0016159835463493463
C0403447,C1814189,0.0016157836550727098
C0162872,C0977796,0.001615508885298869
C3668885,C4282051,0.0016149717379945853
C1135194,C0977796,0.0016147842468825693
C0019348,C4282051,0.001614588279988603
C0002873,C4282051,0.001614588279988603
C0026266,C4282051,0.0016144349477682813
C0151699,C4282051,0.0016143582925787002
C0948268,C4282051,0.0016142816446681229
C0019054,C1814189,0.001614273576890399
C0151799,C0977796,0.0016142050040355124
C0003132,C0977796,0.0016140602582496411
C2346457,C1359886,0.0016137361218693518
C0005874,C1359886,0.0016135278172195687
C0011849,C1359886,0.0016135278172195687
C0917801,C1359886,0.0016134236850596966
C0496892,C0977796,0.0016129032258064516
C0876973,C1359886,0.0016127991742468225
C0026848,C0980955,0.0016126667644040461
C0004626,C0980955,0.0016126667644040461
C0700198,C1359886,0.0016123831022250886
C0085682,C0977796,0.0016123253314224292
C0022595,C0980955,0.0016123122022718946
C1412000,C0980955,0.0016120759141203195
C0013687,C0980955,0.0016120759141203195
C0020676,C0980955,0.0016120759141203195
C0011127,C0977796,0.0016117478510028654
C0015970,C0977796,0.0016117478510028654
C0016059,C0980955,0.001611721611721612
C0006277,C0980955,0.001611721611721612
C0018944,C0980955,0.0016116035455278003
C0206062,C0980955,0.0016116035455278003
C3160739,C0980955,0.0016114854966305303
C0019123,C0980955,0.0016114854966305303
C0011849,C0980955,0.0016112494507104147
C0917801,C0980955,0.0016111314536799708
C0037088,C0977796,0.0016108824055843921
C0002395,C0980955,0.0016106596383336994
C0013922,C0977796,0.0016088666428316052
C0265219,C4082774,0.0016025641025641023
C0038833,C4082774,0.0016025641025641023
C0014122,C4082774,0.0016023306627822285
C0004626,C4082774,0.001602097290999126
C4040349,C4082774,0.001602097290999126
C0037090,C4082774,0.0016018639871850878
C0154060,C4082774,0.0016018639871850878
C0040038,C4082774,0.0016018639871850878
C0012833,C4082774,0.001601630751310425
C0001418,C4082774,0.001601630751310425
C0521614,C4082774,0.0016013975833454649
C0033036,C4082774,0.0016013975833454649
C0004626,C0974988,0.0016012810248198558
C0085649,C4082774,0.001601164483260553
C0575090,C4082774,0.0016009314510260515
C0406636,C4082774,0.0016006984866123398
C0085096,C4082774,0.0016006984866123398
C2711480,C4082774,0.0016004655899898152
C4316895,C0974988,0.0016004267804747931
C0006277,C4082774,0.0016002327611288913
C0406636,C0974988,0.0015999999999999999
C0018944,C4082774,0.0015999999999999999
C0235299,C4082774,0.0015997673065735894
C2346457,C4082774,0.0015997673065735894
C0006277,C0974988,0.0015995734470807782
C0032343,C4082774,0.001599534680820125
C0040336,C4082774,0.00159930212271009
C0019123,C0974988,0.0015991471215351812
C0481151,C0974988,0.0015991471215351812
C0007097,C4082774,0.0015990696322139843
C0011854,C0974988,0.0015987210231814548
C0016382,C0974988,0.001598508059144798
C0085616,C0974988,0.0015982951518380393
C0150055,C0974988,0.0015980823012385138
C0600260,C0974988,0.0015980823012385138
C0747752,C4082774,0.001597676107480029
C0740418,C4082774,0.001597676107480029
C0017168,C0974988,0.0015976567700705631
C0014038,C0974988,0.0015976567700705631
C0011570,C0974988,0.0015976567700705631
C0400979,C4282050,0.001597444089456869
C0546959,C4282050,0.0015972618368511123
C2346457,C4281944,0.0015972478191424008
C0747752,C0974988,0.0015972314654598694
C0026266,C4082774,0.0015972121388122549
C0151723,C4282050,0.0015971707261422624
C1168329,C4282050,0.0015970796258270592
C0020255,C4282050,0.0015970796258270592
C0497010,C4282050,0.0015969885359037243
C0015967,C4282050,0.0015968974563704802
C0239340,C4282050,0.0015968063872255488
C0008679,C4281944,0.0015966592974699092
C1457887,C4282050,0.0015966242800935166
C0026764,C4281944,0.0015965612526865215
C0027627,C4282050,0.0015964422144934146
C0878544,C4282050,0.0015964422144934146
C0011570,C4282050,0.0015963511972633979
C0003962,C4281944,0.0015962671905697446
C0338908,C0974988,0.001596169193934557
C2826321,C4282050,0.001596169193934557
C0948824,C0974988,0.001596169193934557
C5194182,C0974988,0.0015959569091634526
C0274281,C4282050,0.0015958962667426617
C0014591,C4281944,0.0015957773276867365
C0026771,C4281944,0.0015957773276867365
C0268529,C0974988,0.0015955325089748703
C0085682,C4281944,0.001595483554246441
C0948089,C4282050,0.0015953506922682468
C0008350,C0974988,0.001594896331738437
C0410422,C0974988,0.001594896331738437
C0154298,C4281944,0.0015946028825513648
C0339510,C2920421,0.0015890820714152178
C0003504,C2920421,0.0015890820714152178
C0741923,C2920421,0.0015889335451911395
C1142436,C2920421,0.0015886365760209326
C0151636,C2920421,0.0015884881330592415
C0085669,C2920421,0.0015883397178361207
C0027947,C2920421,0.001588042970574498
C0002962,C2920421,0.0015878946385204558
C0041755,C2920421,0.0015878946385204558
C0009450,C2920421,0.001587746334173905
C2711480,C2920421,0.001587746334173905
C1761609,C2920421,0.0015875980575270827
C0151603,C4082777,0.0015873803264050798
C0019151,C2920421,0.0015873015873015875
C0034155,C2920421,0.0015873015873015875
C0151799,C4082777,0.0015873015873015873
C0340643,C4082777,0.0015872228560091265
C0004936,C2920421,0.0015871533937074037
C1719672,C2920421,0.0015870052277819268
C0746883,C4082777,0.0015869080089263576
C0917801,C2920421,0.0015868570895174088
C0019112,C2920421,0.0015868570895174088
C0016382,C2920421,0.0015868570895174088
C0152020,C4082777,0.0015866719555731853
C1135196,C4082777,0.0015865932867271555
C0026771,C4082777,0.0015865146256817055
C0041834,C4082777,0.001586435972435675
C0043246,C0140600,0.0015863859244303433
C0332448,C4082777,0.001586357326987904
C0948089,C4082777,0.0015862786893372331
C0154088,C2920421,0.001586116812838216
C0009450,C0140600,0.0015860428231562252
C0747752,C2920421,0.001585968840376901
C0232498,C0140600,0.001585928489042676
C0016382,C0140600,0.001585357065648195
C0017168,C0140600,0.0015849002233268496
C0154088,C0140600,0.001584786053882726
C0031526,C0140600,0.001584557764333045
C0948268,C0140600,0.0015842154533016492
C0035410,C0140600,0.001583987328101375
C0006849,C0140600,0.0015838732901367891
C0017160,C0140600,0.0015836452634609849
C0085682,C0140600,0.0015836452634609849
C1321878,C0140600,0.001583531274742676
C0036980,C0140600,0.001583531274742676
C0410422,C0140600,0.0015834173024327047
C0019158,C0140600,0.0015831894070236039
C0023882,C0140600,0.0015827338129496403
C0019079,C0140600,0.0015821646889608056
C0030920,C0140600,0.0015815959741193387
C0040028,C1169578,0.0015777018143570865
C0026848,C1169578,0.0015775635407537247
C0232493,C1169578,0.001577425291385505
C0027947,C1169578,0.0015768725361366622
C1136033,C1169578,0.0015767344078486333
C0406636,C1169578,0.0015767344078486333
C2711480,C1169578,0.0015765963037575545
C0151723,C1169578,0.0015764582238570676
C0004936,C1169578,0.0015760441292356185
C0015967,C1169578,0.0015760441292356185
C0003507,C1169578,0.001575768186991158
C0002994,C1169578,0.001575492341356674
C0600260,C1169578,0.001575492341356674
C0340643,C1169578,0.001575354454752319
C0042769,C1169578,0.0015750787539376967
C3263723,C1169578,0.0015739769150052464
C0948089,C1169578,0.0015737016961007168
C0043246,C3888181,0.0015727226975339708
C0021843,C3888181,0.0015726237654903438
C0035522,C3888181,0.001572524845892565
C0008370,C3888181,0.001572524845892565
C0038220,C3888181,0.001572524845892565
C0004239,C3888181,0.0015724259387382854
C0034155,C3888181,0.0015721292919129667
C0010346,C3888181,0.0015721292919129667
C0481151,C3888181,0.0015721292919129667
C0040336,C3888181,0.0015719315895372232
C0239340,C3888181,0.0015719315895372232
C0019112,C3888181,0.0015718327569946558
C0398650,C3888181,0.0015718327569946558
C0014457,C3888181,0.0015717339368791652
C0005586,C3888181,0.0015716351291884074
C0749769,C3888181,0.0015716351291884074
C0002395,C3888181,0.0015714375510717203
C0026848,C0977439,0.0015709309473396628
C1839839,C0977439,0.0015709309473396628
C0684249,C0977439,0.0015709309473396628
C0520679,C0977439,0.0015709309473396628
C0037090,C0977439,0.0015708236579702228
C0042514,C0977439,0.0015708236579702228
C0020542,C0977439,0.0015707163832547977
C0012833,C0977439,0.0015707163832547977
C0153663,C0977439,0.0015707163832547977
C0398353,C0977439,0.0015707163832547977
C0041912,C0977439,0.0015706091231903853
C0270611,C0977439,0.0015706091231903853
C0740858,C0977439,0.0015706091231903853
C0022346,C0977439,0.0015705018777739848
C0085610,C0977439,0.0015705018777739848
C0398623,C0977439,0.0015705018777739848
C0020550,C0977439,0.0015705018777739848
C0948187,C0977439,0.0015705018777739848
C0018099,C0977439,0.0015703946470025946
C0400979,C0977439,0.0015703946470025946
C0042487,C0977439,0.0015703946470025946
C0581384,C0977439,0.0015702874308732165
C0020963,C4281975,0.001570064110951197
C0276623,C4281975,0.001570064110951197
C0018944,C0977439,0.0015699658703071677
C2346457,C0977439,0.0015698587127158557
C0013295,C4281975,0.0015696533682145193
C3489532,C4281975,0.001569448077426105
C0038450,C4281975,0.001569448077426105
C0085610,C4281975,0.001568832527127729
C0041296,C4281975,0.001568832527127729
C0267841,C4281975,0.0015684224284407266
C0018944,C4281975,0.001567807682257643
C2129214,C4281975,0.001567807682257643
C1320835,C4282051,0.0015677704404009692
C0497156,C4281975,0.0015676028739386022
C0010346,C4281975,0.0015676028739386022
C0004144,C4282051,0.0015673981191222572
C0011849,C4281975,0.0015671934177876453
C3542022,C4282051,0.0015671748112266706
C0042373,C4282051,0.0015671748112266706
C0917801,C4281975,0.0015669887699138155
C0031046,C4281975,0.0015667841754798276
C0268398,C4282051,0.0015667283862697621
C1135196,C4282051,0.0015667283862697621
C0014868,C4282051,0.0015666540068363084
C0017160,C4282051,0.0015664309109033087
C0948089,C4282051,0.0015664309109033087
C0014868,C4281975,0.0015645371577574967
C0546959,C4282061,0.001564420605654263
C0272192,C4282061,0.001564333202972233
C0151723,C4282061,0.001564333202972233
C1761609,C4282061,0.001564333202972233
C0019123,C4282061,0.0015641584269035249
C0002886,C4282061,0.0015641584269035249
C1320835,C4282061,0.0015641584269035249
C0004936,C4282061,0.0015640710535135738
C0005874,C4282061,0.0015639836898843767
C0019112,C4282061,0.0015638963360142984
C0398650,C4282061,0.0015638963360142984
C0085581,C0691212,0.0015638575152041704
C1457887,C4282061,0.0015638089919017034
C0265493,C4282061,0.0015636343329424247
C0011570,C4282061,0.0015635470180924726
C0242379,C0691212,0.00156345001302875
C0041296,C0691212,0.001563314226159458
C0007787,C0691212,0.001563314226159458
C0948187,C0691212,0.001563314226159458
C0085437,C0691212,0.0015631784628745116
C0546959,C0691212,0.0015629070070330817
C0268030,C0691212,0.0015626356454553347
C1704489,C0691212,0.0015623643780921794
C0015967,C0691212,0.0015623643780921794
C0745136,C0691212,0.001562228779725742
C0162429,C0691212,0.0015619576535925027
C1457887,C0691212,0.0015619576535925027
C0007642,C0691212,0.0015619576535925027
C0001957,C0691212,0.0015616866215512754
C0027947,C4282056,0.0015616215878568305
C0154088,C0691212,0.001561415683553088
C0042769,C0691212,0.001561415683553088
C0746883,C0691212,0.0015611448395490028
C0038826,C4282056,0.0015611340077432247
C0001623,C4282056,0.0015610365282547611
C0019163,C0691212,0.001561009452779464
C0003507,C4282056,0.0015608416057938442
C0014457,C4282056,0.0015607441628168314
C0016385,C4282056,0.0015607441628168314
C0338908,C0691212,0.0015606034333275533
C0333276,C4282056,0.0015605493133583022
C0011570,C4282056,0.0015604519068722303
C3542022,C4282056,0.0015603545125452505
C0020433,C0691212,0.0015599272033971748
C0948824,C4282056,0.0015597704017968556
C0035410,C4282056,0.001559673092519808
C0024299,C4082780,0.0015593989225971081
C0042487,C0593736,0.0015593139018831718
C0021843,C0593736,0.0015593139018831718
C0025289,C4082780,0.0015591778880226792
C0004239,C0593736,0.0015589399208538197
C0154060,C4082780,0.0015587360068017573
C0396060,C4082780,0.001558515160102012
C0011880,C4281975,0.0015584415584415582
C0521614,C4082780,0.001558294375973934
C3714552,C4082780,0.001558294375973934
C0022595,C4082780,0.001558294375973934
C0151517,C0593736,0.0015581924967038236
C0085593,C4082780,0.001558073654390935
C0022346,C4082780,0.001558073654390935
C0085649,C4082780,0.001558073654390935
C0865800,C0593736,0.0015580057526366254
C0398738,C0593736,0.0015578190533253446
C0857353,C0593736,0.0015578190533253446
C0008370,C4082780,0.0015576323987538943
C0038354,C4082780,0.001557411864646751
C0023530,C4082780,0.001557411864646751
C0001339,C4082780,0.001557411864646751
C0011175,C0593736,0.0015572592237661717
C0009421,C0712074,0.0015572494057864107
C0026848,C0712074,0.0015572494057864107
C0151723,C4082780,0.0015571913929784825
C0232498,C4082780,0.0015571913929784825
C0027947,C0938971,0.001557127100499578
C0020255,C4082780,0.0015569709837225762
C0270611,C0712074,0.0015568666011143888
C0235299,C4082780,0.0015567506368525336
C0481151,C4082780,0.0015567506368525336
C2936910,C0938971,0.0015567230978789648
C0019151,C0938971,0.0015566221299779476
C0020676,C0712074,0.0015566115025397343
C0236663,C4082780,0.0015565303523418707
C0003962,C0593736,0.0015565134099616862
C0038220,C0712074,0.0015564839845990004
C0009938,C0593736,0.0015563270681192387
C0011854,C4082780,0.0015563101301641201
C0011849,C4082780,0.0015563101301641201
C0432255,C0938971,0.001556218389313967
C0162429,C0938971,0.001556218389313967
C0150055,C0938971,0.0015561174868702584
C0333276,C0938971,0.0015560165975103733
C3160739,C0712074,0.0015559741216935549
C0085628,C0712074,0.0015559741216935549
C0026764,C0938971,0.0015559157212317665
C1457887,C4082780,0.001555869872701556
C0085681,C0712074,0.001555846708155912
C0001623,C0712074,0.001555846708155912
C0439857,C0712074,0.001555846708155912
C0015967,C0712074,0.001555846708155912
C0151517,C0712074,0.001555846708155912
C3542022,C0938971,0.001555814858031894
C1321898,C0938971,0.001555814858031894
C0496892,C0593736,0.0015557683101962664
C0338908,C0593736,0.0015557683101962664
C0948824,C0593736,0.0015557683101962664
C0239340,C0712074,0.0015557193154835012
C0011854,C0712074,0.0015557193154835012
C0496956,C0938971,0.0015557140079082126
C0747752,C0938971,0.0015557140079082126
C0267963,C4082780,0.001555649837363881
C0398650,C0712074,0.001555591943671197
C0001883,C0593736,0.0015555821467033628
C0014591,C0593736,0.0015555821467033628
C5194182,C0593736,0.0015555821467033628
C0007131,C0938971,0.0015555123468792532
C1457887,C0712074,0.0015554645927138766
C0007642,C0712074,0.0015554645927138766
C0027627,C4082780,0.0015554298642533938
C0041834,C0593736,0.001555396027757837
C0338908,C0938971,0.0015552099533437012
C0085682,C0593736,0.001555023923444976
C0836924,C0593736,0.001555023923444976
C0007789,C0712074,0.0015548281505728312
C3159311,C0938971,0.0015548069448043534
C0085682,C0938971,0.0015548069448043534
C0496956,C4082780,0.0015547703180212016
C0747752,C4082780,0.0015547703180212016
C0221103,C0938971,0.0015547062253028435
C0012813,C0593736,0.0015546519971298735
C0340194,C0593736,0.0015546519971298735
C0410422,C0938971,0.0015546055188495917
C0554309,C0712074,0.0015543193717277488
C0019158,C0593736,0.00155428024868484
C0015970,C0593736,0.00155428024868484
C0267026,C0593736,0.00155409444112373
C0031039,C0593736,0.0015539086779823095
C0034186,C4082780,0.001553672316384181
C0020433,C0712074,0.0015535568274734257
C0403447,C0593736,0.0015529805280133798
C0948089,C4082780,0.0015527950310559007
C0023895,C0593736,0.0015507574853870932
C0038358,C0593736,0.0015505725190839697
C0749225,C1359886,0.0015496868341189382
C0029944,C0593736,0.00154964834902849
C0003507,C1359886,0.0015488867376573087
C0018801,C1359886,0.0015488867376573087
C0857353,C1359886,0.0015488867376573087
C0042514,C0995060,0.0015487368115380891
C0749225,C0995060,0.001548137397194001
C0018790,C1359886,0.001548087466941882
C2711480,C0995060,0.0015478378639837477
C2346457,C0995060,0.0015473887814313346
C1510453,C1359886,0.0015472890206949903
C0005859,C0995060,0.0015472391451503721
C0410422,C1359886,0.0015471892728210416
C0745136,C0995060,0.0015470895378070005
C0016385,C0995060,0.0015467904098994587
C1135194,C4048223,0.0015463917525773195
C0005859,C4048223,0.0015463917525773195
C0018681,C1359886,0.00154619250096637
C0002873,C0995060,0.0015460430959512996
C0007789,C0995060,0.0015460430959512996
C0031526,C0995060,0.0015458937198067632
C0014009,C0995060,0.0015458937198067632
C0013604,C4048223,0.0015454813070356196
C0034186,C0995060,0.0015452965037666602
C0008311,C0995060,0.0015452965037666602
C0001883,C0995060,0.0015451472718493481
C0006849,C0995060,0.001544998068752414
C0268398,C4048223,0.0015449128227764289
C0085682,C0995060,0.0015446997489862908
C0020683,C4048223,0.0015445719329214476
C1510475,C0995060,0.0015444015444015444
C0020437,C4048223,0.0015443447565818501
C0700148,C4048223,0.0015441176470588234
C0154298,C0995060,0.0015433587344458378
C0037088,C0995060,0.0015432098765432098
C0018681,C0995060,0.0015429122468659593
C0008031,C4048223,0.0015428697377121447
C0339510,C4281882,0.0015427769985974754
C0741923,C4281882,0.001542560650680129
C0013295,C4281882,0.0015423443634324176
C4040349,C4281882,0.0015423443634324176
C0004626,C4281882,0.0015423443634324176
C0006267,C4281882,0.001542128136828824
C1510416,C4281882,0.001542128136828824
C0030920,C0995060,0.0015420200462606013
C0155339,C4281882,0.0015419119708438465
C3714552,C4281882,0.0015416958654519972
C0270611,C4281882,0.0015416958654519972
C0036341,C4281882,0.0015416958654519972
C0398623,C4281882,0.0015414798206278028
C0085437,C4281882,0.0015412638363458038
C0687133,C4281882,0.0015408320493066258
C0154061,C4281882,0.0015408320493066258
C0239981,C4281882,0.0015406162464985994
C0033036,C0711126,0.0015405155592071481
C0021843,C4282050,0.0015403925148334092
C0038220,C4282050,0.00154030463802841
C0002886,C4281882,0.0015401848221786617
C2346457,C4281882,0.0015401848221786617
C0019123,C4281882,0.0015401848221786617
C2129214,C4282050,0.001540041067761807
C0162529,C4282050,0.001540041067761807
C0151517,C4281882,0.0015399692006159878
C0236663,C4282050,0.0015398654043572487
C0026837,C4282050,0.0015398654043572487
C0034067,C4282050,0.0015397775876817793
C1719672,C4281882,0.0015397536394176933
C0014457,C4282050,0.001539601984375891
C0001973,C4282050,0.001539601984375891
C0432255,C4282050,0.001539601984375891
C1142110,C0980955,0.0015395894428152494
C0025289,C0980955,0.0015394765779634925
C1320835,C0711126,0.0015394088669950742
C0009421,C0980955,0.0015393637296584077
C0037090,C0980955,0.001539250897896357
C0332803,C0980955,0.001539250897896357
C0155339,C0980955,0.0015391380826737027
C0043251,C4282050,0.00153907541469532
C1704493,C4282050,0.00153907541469532
C0497131,C0772628,0.0015390534821085032
C0004623,C0980955,0.0015389125018320387
C0041296,C0980955,0.0015389125018320387
C0333276,C4281882,0.0015388919977616117
C0041755,C0980955,0.0015386869871043376
C0600260,C0711126,0.0015386193455739054
C0162316,C0980955,0.001538574254524141
C0151705,C4281882,0.0015384615384615385
C0476474,C0772628,0.0015384615384615382
C0003467,C0772628,0.0015382643250865273
C0034155,C0980955,0.001538236155874597
C0235299,C0980955,0.001538236155874597
C3542022,C0711126,0.0015381460213289583
C0865800,C0980955,0.0015380108393144866
C2826321,C0711126,0.0015379883112888345
C0398738,C0980955,0.0015378982057854267
C0001973,C0980955,0.001537785588752197
C0018790,C0711126,0.0015376729882111738
C0009450,C0772628,0.0015376729882111736
C0085762,C0995060,0.0015374267320073026
C0003962,C4082777,0.0015373171336474087
C0268398,C0711126,0.0015372002459520396
C0008311,C4281882,0.0015371716042481835
C0521158,C4082777,0.00153716467496405
C3160739,C0772628,0.0015370821058024848
C0015967,C0772628,0.001536885245901639
C3203359,C4082777,0.00153685984829706
C1517205,C4082777,0.00153685984829706
C0037315,C4082777,0.001536783660519532
C0009492,C4281882,0.0015367421067337245
C0011854,C0772628,0.0015366884364195158
C0021141,C4082777,0.0015366313076236738
C0036980,C0711126,0.001536412987811124
C3668885,C0772628,0.0015362949686339776
C0575090,C4281944,0.001536287101333497
C0031039,C4082777,0.0015362505575102828
C1320835,C4281944,0.0015358152107138468
C0022660,C0711126,0.0015357837616463603
C0002395,C0772628,0.0015357051446122344
C0026764,C0772628,0.0015357051446122344
C0016382,C4281944,0.0015355322154658804
C0151799,C4281944,0.0015353436098998956
C0002873,C0772628,0.0015353121801432957
C0003132,C4281944,0.001535249324490297
C0043241,C1814189,0.0015351812366737737
C0014038,C4281944,0.0015351550506601166
C0042373,C4281944,0.001535060788407221
C0002873,C4281944,0.0015349665377294773
C0009938,C0772628,0.0015349194167306214
C0018790,C0772628,0.0015349194167306214
C0009319,C4082772,0.0015348123343100321
C0521158,C4281944,0.001534683855125844
C0741923,C4082772,0.0015345982142857145
C0948268,C4281944,0.0015345896507273956
C0008031,C0711126,0.0015343698854337156
C0042384,C0772628,0.0015343306482546988
C0496892,C0772628,0.0015343306482546988
C0005874,C1814189,0.0015342652574156152
C0865800,C1814189,0.0015342652574156152
C0042029,C0711126,0.0015342129487572877
C0332448,C4281944,0.0015342129487572874
C0036202,C4082772,0.0015341701534170155
C0001883,C0772628,0.001534134492457172
C0398650,C1814189,0.001534134492457172
C1306459,C0774583,0.0015340364333652923
C0151603,C1814189,0.001534003749786944
C0014457,C1814189,0.001534003749786944
C0278134,C0772628,0.0015339383868081297
C0600260,C1814189,0.0015338730293992329
C0521614,C4082772,0.0015337423312883436
C0085281,C4082772,0.0015337423312883436
C0332803,C0774583,0.0015337423312883434
C0017168,C1814189,0.0015336116554485813
C0396060,C0774583,0.0015335953225342662
C0018802,C0711126,0.0015335855229526637
C0004623,C4082772,0.001533528509689112
C0022346,C4082772,0.001533528509689112
C0042373,C1814189,0.0015334810018742546
C0476474,C0774583,0.0015334483419589802
C0521614,C0774583,0.0015334483419589802
C1849718,C0711126,0.0015334287466775712
C0265987,C4281944,0.0015333660451422964
C0000833,C0774583,0.0015333013895543843
C0003962,C1814189,0.001533219761499148
C1963823,C1814189,0.001533219761499148
C0012813,C0772628,0.00153315446531238
C0041755,C4082772,0.0015331010452961672
C0085096,C0774583,0.001533007569224873
C0041755,C0774583,0.001533007569224873
C1136033,C0774583,0.001533007569224873
C0700148,C0772628,0.0015329586101175267
C0001339,C4082772,0.00153288740245262
C0277565,C4082647,0.0015328019619865114
C0011127,C0772628,0.0015327628049559329
C0496892,C1814189,0.0015326975476839234
C0543419,C1814189,0.0015326975476839234
C0497131,C4082647,0.0015326453458669666
C0001883,C1814189,0.001532567049808429
C0010200,C0711126,0.0015324887617490807
C0162529,C4082772,0.0015324602953468935
C0085577,C0711126,0.0015323322096230463
C0155339,C4082647,0.0015323322096230463
C0026837,C0774583,0.0015322735108216816
C0033036,C4082647,0.0015321756894790602
C0836924,C1814189,0.0015321756894790602
C0020433,C1814189,0.0015320452804493997
C0265987,C0772628,0.0015319800842589044
C0012813,C1814189,0.001531914893617021
C0745136,C4082772,0.0015318200807686953
C0038220,C4082647,0.0015317063208414173
C0008370,C4082647,0.0015317063208414173
C0009319,C0981517,0.0015316067947646894
C0024299,C0981517,0.0015316067947646894
C0038833,C0981517,0.0015316067947646894
C0001973,C4082772,0.0015313935681470138
C0014038,C0774583,0.0015313935681470138
C0002395,C0774583,0.0015313935681470138
C0684336,C0774583,0.0015312470092831848
C0497131,C0981517,0.001531180400890869
C0026848,C0981517,0.001531180400890869
C0150055,C4082772,0.001531180400890869
C0007789,C0774583,0.0015311004784688996
C0876973,C0774583,0.0015311004784688996
C0018926,C0711126,0.001531080943145861
C1261287,C0981517,0.0015309672929714683
C0154094,C0981517,0.0015309672929714683
C0008031,C0772628,0.0015308075009567545
C0033975,C0981517,0.0015307542443640414
C0151636,C0981517,0.0015307542443640414
C0153663,C0981517,0.0015307542443640414
C2004489,C0774583,0.0015306610542428012
C0019112,C4082647,0.001530612244897959
C0085669,C0981517,0.0015305412550438292
C0521614,C0981517,0.0015305412550438292
C0948824,C0774583,0.0015303682448589192
C0008311,C0774583,0.0015303682448589192
C0398623,C0981517,0.001530328324986088
C0042487,C0981517,0.0015301154541660874
C0085437,C0981517,0.0015301154541660874
C0018099,C0981517,0.0015301154541660874
C0043241,C0981517,0.0015301154541660874
C1517205,C0774583,0.0015300755474801568
C0023530,C0981517,0.0015296898901404536
C0038354,C0981517,0.0015296898901404536
C0268030,C0981517,0.0015292645627693593
C0481151,C0981517,0.0015290519877675843
C0025222,C0711126,0.0015290519877675843
C2346457,C0981517,0.0015290519877675843
C0745136,C0981517,0.0015286270150083382
C0029944,C1814189,0.0015284028190540883
C0038395,C4082647,0.001528117359413203
C0019557,C0981517,0.0015279899986109183
C0745138,C4082772,0.0015277777777777779
C0277565,C4282007,0.0015270762363444146
C1446325,C4282007,0.0015270762363444146
C0085581,C4282007,0.0015268968757340853
C0009938,C0981517,0.0015267175572519086
C0037090,C4282007,0.0015267175572519084
C1142436,C4282007,0.0015267175572519084
C0040038,C4282007,0.0015267175572519084
C0038450,C4282007,0.0015267175572519084
C0018524,C4282007,0.0015265382808830438
C0033700,C4282007,0.0015265382808830438
C0153663,C4282007,0.0015265382808830438
C0025286,C4282007,0.0015261798544259216
C0948187,C4282007,0.0015261798544259216
C0004623,C4282007,0.0015261798544259216
C0264492,C4282007,0.0015261798544259216
C0013687,C4282007,0.0015260007043080175
C0039240,C4282007,0.0015260007043080175
C0004239,C4282007,0.001525642530219458
C0272192,C4282007,0.0015254635062191973
C0232498,C4282007,0.0015254635062191973
C0017160,C0981517,0.0015252357182473654
C0439857,C4282007,0.0015249266862170088
C0239340,C4282007,0.0015247478301665496
C1719672,C4282007,0.0015247478301665496
C0600260,C0977796,0.001524526948255762
C1457887,C4282007,0.001524390243902439
C0684336,C0977796,0.0015241169087322932
C0011175,C4282007,0.0015240328253223916
C0003132,C4282007,0.0015240328253223916
